"recording_id","file_name","recording_file_path","annotation_file_path","unique_code","espece","date"
79,"Anura_XXXXXXX07FR_23IV2022_61.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_23IV2022_61.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_23IV2022_61.txt","Anura_XXXXXXX07FR_23IV2022_61","Hyla meridionalis","23/04/2022"
80,"Anura_XXXXXXX07FR_25IV2022_81.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_81.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_81.txt","Anura_XXXXXXX07FR_25IV2022_81","Hyla meridionalis","25/04/2022"
81,"Anura_XXXXXXX07FR_25IV2022_82.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_82.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_82.txt","Anura_XXXXXXX07FR_25IV2022_82","Hyla meridionalis","25/04/2022"
82,"Anura_XXXXXXX07FR_25IV2022_83.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_83.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_83.txt","Anura_XXXXXXX07FR_25IV2022_83","Hyla meridionalis","25/04/2022"
83,"Anura_XXXXXXX07FR_25IV2022_84.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_84.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_84.txt","Anura_XXXXXXX07FR_25IV2022_84","Hyla meridionalis","25/04/2022"
84,"Anura_XXXXXXX07FR_25IV2022_85.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_85.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_85.txt","Anura_XXXXXXX07FR_25IV2022_85","Hyla meridionalis","25/04/2022"
85,"Anura_XXXXXXX07FR_25IV2022_89.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_89.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_89.txt","Anura_XXXXXXX07FR_25IV2022_89","Hyla meridionalis","25/04/2022"
86,"Anura_XXXXXXX07FR_25IV2022_90.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_90.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_90.txt","Anura_XXXXXXX07FR_25IV2022_90","Hyla meridionalis","25/04/2022"
87,"Anura_XXXXXXX07FR_25IV2022_91.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_91.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_91.txt","Anura_XXXXXXX07FR_25IV2022_91","Hyla meridionalis","25/04/2022"
88,"Anura_XXXXXXX07FR_25IV2022_92.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_92.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_92.txt","Anura_XXXXXXX07FR_25IV2022_92","Hyla meridionalis","25/04/2022"
89,"Anura_XXXXXXX07FR_25IV2022_93.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_93.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_93.txt","Anura_XXXXXXX07FR_25IV2022_93","Hyla meridionalis","25/04/2022"
90,"Anura_XXXXXXX07FR_25IV2022_94.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_94.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXX07FR_25IV2022_94.txt","Anura_XXXXXXX07FR_25IV2022_94","Hyla meridionalis","25/04/2022"
91,"Anura_XXXXXXXXXFR_09VIII2018_17.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXXXXFR_09VIII2018_17.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXXXXFR_09VIII2018_17.txt","Anura_XXXXXXXXXFR_09VIII2018_17","Hyla meridionalis","09/08/2018"
92,"Anura_XXXXXXXXXFR_09VIII2018_18.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXXXXFR_09VIII2018_18.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Hyla meridionalis/Sons/Anura_XXXXXXXXXFR_09VIII2018_18.txt","Anura_XXXXXXXXXFR_09VIII2018_18","Hyla meridionalis","09/08/2018"
93,"Anura_XXXXsma07FR_27II2019_19.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXsma07FR_27II2019_19.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXsma07FR_27II2019_19.txt","Anura_XXXXsma07FR_27II2019_19","Pelodytes punctatus","27/02/2019"
94,"Anura_XXXXsma07FR_27IV2022_114.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXsma07FR_27IV2022_114.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXsma07FR_27IV2022_114.txt","Anura_XXXXsma07FR_27IV2022_114","Pelodytes punctatus","27/04/2022"
95,"Anura_XXXXsma07FR_28II2019_20.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXsma07FR_28II2019_20.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXsma07FR_28II2019_20.txt","Anura_XXXXsma07FR_28II2019_20","Pelodytes punctatus","28/02/2019"
96,"Anura_XXXXsma07FR_28II2019_21.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXsma07FR_28II2019_21.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXsma07FR_28II2019_21.txt","Anura_XXXXsma07FR_28II2019_21","Pelodytes punctatus","28/02/2019"
97,"Anura_XXXXsma07FR_28II2019_22.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXsma07FR_28II2019_22.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXsma07FR_28II2019_22.txt","Anura_XXXXsma07FR_28II2019_22","Pelodytes punctatus","28/02/2019"
98,"Anura_XXXXXXX07FR_24IV2022_62.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_62.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_62.txt","Anura_XXXXXXX07FR_24IV2022_62","Pelodytes punctatus","24/04/2022"
99,"Anura_XXXXXXX07FR_24IV2022_63.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_63.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_63.txt","Anura_XXXXXXX07FR_24IV2022_63","Pelodytes punctatus","24/04/2022"
100,"Anura_XXXXXXX07FR_24IV2022_64.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_64.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_64.txt","Anura_XXXXXXX07FR_24IV2022_64","Pelodytes punctatus","24/04/2022"
101,"Anura_XXXXXXX07FR_24IV2022_65.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_65.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_65.txt","Anura_XXXXXXX07FR_24IV2022_65","Pelodytes punctatus","24/04/2022"
102,"Anura_XXXXXXX07FR_24IV2022_66.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_66.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_66.txt","Anura_XXXXXXX07FR_24IV2022_66","Pelodytes punctatus","24/04/2022"
103,"Anura_XXXXXXX07FR_24IV2022_70.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_70.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_70.txt","Anura_XXXXXXX07FR_24IV2022_70","Pelodytes punctatus","24/04/2022"
104,"Anura_XXXXXXX07FR_24IV2022_77.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_77.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_24IV2022_77.txt","Anura_XXXXXXX07FR_24IV2022_77","Pelodytes punctatus","24/04/2022"
105,"Anura_XXXXXXX07FR_25IV2022_78.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_25IV2022_78.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_25IV2022_78.txt","Anura_XXXXXXX07FR_25IV2022_78","Pelodytes punctatus","25/04/2022"
106,"Anura_XXXXXXX07FR_25IV2022_79.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_25IV2022_79.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_25IV2022_79.txt","Anura_XXXXXXX07FR_25IV2022_79","Pelodytes punctatus","25/04/2022"
107,"Anura_XXXXXXX07FR_25IV2022_80.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_25IV2022_80.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_25IV2022_80.txt","Anura_XXXXXXX07FR_25IV2022_80","Pelodytes punctatus","25/04/2022"
108,"Anura_XXXXXXX07FR_25IV2022_86.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_25IV2022_86.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_25IV2022_86.txt","Anura_XXXXXXX07FR_25IV2022_86","Pelodytes punctatus","25/04/2022"
109,"Anura_XXXXXXX07FR_25IV2022_87.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_25IV2022_87.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_25IV2022_87.txt","Anura_XXXXXXX07FR_25IV2022_87","Pelodytes punctatus","25/04/2022"
110,"Anura_XXXXXXX07FR_25IV2022_88.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_25IV2022_88.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelodytes punctatus/Sons/Anura_XXXXXXX07FR_25IV2022_88.txt","Anura_XXXXXXX07FR_25IV2022_88","Pelodytes punctatus","25/04/2022"
111,"Anura_XXXXporXXES_30IV2022_115.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelophylax kl/Sons/Anura_XXXXporXXES_30IV2022_115.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelophylax kl/Sons/Anura_XXXXporXXES_30IV2022_115.txt","Anura_XXXXporXXES_30IV2022_115","Pelophylax kl.","30/04/2022"
112,"Anura_XXXXporXXES_06V2022_120.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelophylax perezi/Sons/Anura_XXXXporXXES_06V2022_120.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelophylax perezi/Sons/Anura_XXXXporXXES_06V2022_120.txt","Anura_XXXXporXXES_06V2022_120","Pelophylax perezi","06/05/2022"
113,"Anura_XXXXporXXES_06V2022_121.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelophylax perezi/Sons/Anura_XXXXporXXES_06V2022_121.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelophylax perezi/Sons/Anura_XXXXporXXES_06V2022_121.txt","Anura_XXXXporXXES_06V2022_121","Pelophylax perezi","06/05/2022"
114,"Anura_XXXXporXXES_06V2022_122.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelophylax perezi/Sons/Anura_XXXXporXXES_06V2022_122.wav","Enregistrements opportunistes/Anura/Laurent Pelozuelo/Pelophylax perezi/Sons/Anura_XXXXporXXES_06V2022_122.txt","Anura_XXXXporXXES_06V2022_122","Pelophylax perezi","06/05/2022"
115,"Aves_eujabor33FR_06VI2021_719.wav","Enregistrements opportunistes/Aves/David Funosas/Strix aluco/Sons/Aves_eujabor33FR_06VI2021_719.wav","Enregistrements opportunistes/Aves/David Funosas/Strix aluco/Sons/Aves_eujabor33FR_06VI2021_719.txt","Aves_eujabor33FR_06VI2021_719","Strix aluco","06/06/2021"
116,"Aves_Moulis09FR_11X2023_1442.wav","Enregistrements opportunistes/Aves/David Funosas/Strix aluco/Sons/Aves_Moulis09FR_11X2023_1442.wav",NA,"Aves_Moulis09FR_11X2023_1442","Strix aluco","11/10/2023"
117,"Aves_cslssai81FR_18III2022_41.wav","Enregistrements opportunistes/Aves/Elodie Massol/Aythya ferina/Sons/Aves_cslssai81FR_18III2022_41.wav","Enregistrements opportunistes/Aves/Elodie Massol/Aythya ferina/Sons/Aves_cslssai81FR_18III2022_41.txt","Aves_cslssai81FR_18III2022_41","Aythya ferina","18/03/2022"
118,"Aves_cslssai81FR_18III2022_42.wav","Enregistrements opportunistes/Aves/Elodie Massol/Aythya ferina/Sons/Aves_cslssai81FR_18III2022_42.wav","Enregistrements opportunistes/Aves/Elodie Massol/Aythya ferina/Sons/Aves_cslssai81FR_18III2022_42.txt","Aves_cslssai81FR_18III2022_42","Aythya ferina","18/03/2022"
119,"Aves_cslssai81FR_18III2022_44.wav","Enregistrements opportunistes/Aves/Elodie Massol/Dryobates minor/Sons/Aves_cslssai81FR_18III2022_44.wav","Enregistrements opportunistes/Aves/Elodie Massol/Dryobates minor/Sons/Aves_cslssai81FR_18III2022_44.txt","Aves_cslssai81FR_18III2022_44","Dryobates minor","18/03/2022"
120,"Aves_pdbelca09FR_14X2022_1074.wav","Enregistrements opportunistes/Aves/Elodie Massol/Lophophanes cristatus/Sons/Aves_pdbelca09FR_14X2022_1074.wav","Enregistrements opportunistes/Aves/Elodie Massol/Lophophanes cristatus/Sons/Aves_pdbelca09FR_14X2022_1074.txt","Aves_pdbelca09FR_14X2022_1074","Lophophanes cristatus","14/10/2022"
121,"Aves_pdbelca09FR_14X2022_841.wav","Enregistrements opportunistes/Aves/Elodie Massol/Lophophanes cristatus/Sons/Aves_pdbelca09FR_14X2022_841.wav","Enregistrements opportunistes/Aves/Elodie Massol/Lophophanes cristatus/Sons/Aves_pdbelca09FR_14X2022_841.txt","Aves_pdbelca09FR_14X2022_841","Lophophanes cristatus","14/10/2022"
122,"Aves_pdbelca09FR_14X2022_1101.wav","Enregistrements opportunistes/Aves/Elodie Massol/Loxia curvirostra/Sons/Aves_pdbelca09FR_14X2022_1101.wav","Enregistrements opportunistes/Aves/Elodie Massol/Loxia curvirostra/Sons/Aves_pdbelca09FR_14X2022_1101.txt","Aves_pdbelca09FR_14X2022_1101","Loxia curvirostra","14/10/2022"
123,"Aves_pdbelca09FR_14X2022_1102.wav","Enregistrements opportunistes/Aves/Elodie Massol/Loxia curvirostra/Sons/Aves_pdbelca09FR_14X2022_1102.wav","Enregistrements opportunistes/Aves/Elodie Massol/Loxia curvirostra/Sons/Aves_pdbelca09FR_14X2022_1102.txt","Aves_pdbelca09FR_14X2022_1102","Loxia curvirostra","14/10/2022"
124,"Aves_cslssai81FR_18III2022_40.wav","Enregistrements opportunistes/Aves/Elodie Massol/Phylloscopus collybita/Sons/Aves_cslssai81FR_18III2022_40.wav","Enregistrements opportunistes/Aves/Elodie Massol/Phylloscopus collybita/Sons/Aves_cslssai81FR_18III2022_40.txt","Aves_cslssai81FR_18III2022_40","Phylloscopus collybita","18/03/2022"
125,"Aves_cslssai81FR_18III2022_43.wav","Enregistrements opportunistes/Aves/Elodie Massol/Pica pica/Sons/Aves_cslssai81FR_18III2022_43.wav","Enregistrements opportunistes/Aves/Elodie Massol/Pica pica/Sons/Aves_cslssai81FR_18III2022_43.txt","Aves_cslssai81FR_18III2022_43","Pica pica","18/03/2022"
126,"Aves_cslssai81FR_18III2022_45.wav","Enregistrements opportunistes/Aves/Elodie Massol/Sitta europaea/Sons/Aves_cslssai81FR_18III2022_45.wav","Enregistrements opportunistes/Aves/Elodie Massol/Sitta europaea/Sons/Aves_cslssai81FR_18III2022_45.txt","Aves_cslssai81FR_18III2022_45","Sitta europaea","18/03/2022"
127,"Aves_XXXXporXXES_30IV2022_1205.wav","Enregistrements opportunistes/Aves/Laurent Pelozuelo/Caprimulgus ruficollis/Sons/Aves_XXXXporXXES_30IV2022_1205.wav","Enregistrements opportunistes/Aves/Laurent Pelozuelo/Caprimulgus ruficollis/Sons/Aves_XXXXporXXES_30IV2022_1205.txt","Aves_XXXXporXXES_30IV2022_1205","Caprimulgus ruficollis","30/04/2022"
128,"Chiroptera_rdrepec31FR_07VII2022_1067.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus kuhlii/Sons/Chiroptera_rdrepec31FR_07VII2022_1067.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus kuhlii/Sons/Chiroptera_rdrepec31FR_07VII2022_1067.txt","Chiroptera_rdrepec31FR_07VII2022_1067","Pipistrellus kuhlii","07/07/2022"
129,"Chiroptera_rdrepec31FR_08VII2022_1068.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus kuhlii/Sons/Chiroptera_rdrepec31FR_08VII2022_1068.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus kuhlii/Sons/Chiroptera_rdrepec31FR_08VII2022_1068.txt","Chiroptera_rdrepec31FR_08VII2022_1068","Pipistrellus kuhlii","08/07/2022"
130,"Chiroptera_rdrepec31FR_08VII2022_1069.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus kuhlii/Sons/Chiroptera_rdrepec31FR_08VII2022_1069.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus kuhlii/Sons/Chiroptera_rdrepec31FR_08VII2022_1069.txt","Chiroptera_rdrepec31FR_08VII2022_1069","Pipistrellus kuhlii","08/07/2022"
131,"Chiroptera_rdrepec31FR_08VII2022_1070.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus kuhlii/Sons/Chiroptera_rdrepec31FR_08VII2022_1070.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus kuhlii/Sons/Chiroptera_rdrepec31FR_08VII2022_1070.txt","Chiroptera_rdrepec31FR_08VII2022_1070","Pipistrellus kuhlii","08/07/2022"
132,"Chiroptera_rdrepec31FR_08VII2022_1071.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus kuhlii/Sons/Chiroptera_rdrepec31FR_08VII2022_1071.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus kuhlii/Sons/Chiroptera_rdrepec31FR_08VII2022_1071.txt","Chiroptera_rdrepec31FR_08VII2022_1071","Pipistrellus kuhlii","08/07/2022"
133,"Chiroptera_rdrepec31FR_08VII2022_1072.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus kuhlii/Sons/Chiroptera_rdrepec31FR_08VII2022_1072.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus kuhlii/Sons/Chiroptera_rdrepec31FR_08VII2022_1072.txt","Chiroptera_rdrepec31FR_08VII2022_1072","Pipistrellus kuhlii","08/07/2022"
134,"Chiroptera_rdrepec31FR_07VII2022_1059.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_07VII2022_1059.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_07VII2022_1059.txt","Chiroptera_rdrepec31FR_07VII2022_1059","Pipistrellus pipistrellus","07/07/2022"
135,"Chiroptera_rdrepec31FR_07VII2022_1061.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_07VII2022_1061.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_07VII2022_1061.txt","Chiroptera_rdrepec31FR_07VII2022_1061","Pipistrellus pipistrellus","07/07/2022"
136,"Chiroptera_rdrepec31FR_07VII2022_1062.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_07VII2022_1062.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_07VII2022_1062.txt","Chiroptera_rdrepec31FR_07VII2022_1062","Pipistrellus pipistrellus","07/07/2022"
137,"Chiroptera_rdrepec31FR_07VII2022_1063.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_07VII2022_1063.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_07VII2022_1063.txt","Chiroptera_rdrepec31FR_07VII2022_1063","Pipistrellus pipistrellus","07/07/2022"
138,"Chiroptera_rdrepec31FR_08VII2022_1060.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_08VII2022_1060.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_08VII2022_1060.txt","Chiroptera_rdrepec31FR_08VII2022_1060","Pipistrellus pipistrellus","08/07/2022"
139,"Chiroptera_rdrepec31FR_08VII2022_1064.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_08VII2022_1064.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_08VII2022_1064.txt","Chiroptera_rdrepec31FR_08VII2022_1064","Pipistrellus pipistrellus","08/07/2022"
140,"Chiroptera_rdrepec31FR_08VII2022_1065.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_08VII2022_1065.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_08VII2022_1065.txt","Chiroptera_rdrepec31FR_08VII2022_1065","Pipistrellus pipistrellus","08/07/2022"
141,"Chiroptera_rdrepec31FR_08VII2022_1066.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_08VII2022_1066.wav","Enregistrements opportunistes/Chiroptera/Elodie Massol/Pipistrellus pipistrellus/Sons/Chiroptera_rdrepec31FR_08VII2022_1066.txt","Chiroptera_rdrepec31FR_08VII2022_1066","Pipistrellus pipistrellus","08/07/2022"
142,"Diptera_rnraaul65FR_16VII2024_1563.wav","Enregistrements opportunistes/Diptera/Elodie Massol/Eristalis sp/Sons/Diptera_rnraaul65FR_16VII2024_1563.wav","Enregistrements opportunistes/Diptera/Elodie Massol/Eristalis sp/Sons/Diptera_rnraaul65FR_16VII2024_1563.txt","Diptera_rnraaul65FR_16VII2024_1563","Eristalis sp","16/07/2024"
143,"Diptera_rnraaul65FR_16VII2024_1564.wav","Enregistrements opportunistes/Diptera/Elodie Massol/Syrphidae sp/Sons/Diptera_rnraaul65FR_16VII2024_1564.wav","Enregistrements opportunistes/Diptera/Elodie Massol/Syrphidae sp/Sons/Diptera_rnraaul65FR_16VII2024_1564.txt","Diptera_rnraaul65FR_16VII2024_1564","Syrphidae sp","16/07/2024"
144,"Hemiptera_EsdeAlt00ES_13VII2024_1482.wav","Enregistrements opportunistes/Hemiptera/David Funosas/Cicada orni/Sons/Hemiptera_EsdeAlt00ES_13VII2024_1482.wav",NA,"Hemiptera_EsdeAlt00ES_13VII2024_1482","Cicada orni","13/07/2024"
